IDOJ1_TipoOrgJurídica;IDAIO_AñoInicio;CONSUI_ConsumoIntermedio;SUELDOS_salariosAño;PRESTAC;TOTPERSO_PersonalTotal;VENTA
5;1996;2190566;3520830;1264559;90;41896149
14;1996;1240659;1919680;826347;66;6364804
14;1997;3617501;1918782;592142;57;18707246
14;1997;94192;238882;121165;15;2051688
14;1997;1035280;2519544;844132;74;13330727
14;1997;852798;786145;327008;26;14095779
14;2011;264760;186463;69964;15;1595503
5;1998;499267;505717;231065;19;7836446
14;1999;314512;300486;97448;26;4404276
13;2000;144379;171793;95530;20;445663
14;2000;116843;105972;42378;10;955953
4;2000;293697;212865;91660;11;3554731
4;2000;368480;0;0;10;2686520
14;2000;1011287;1517419;755422;28;11630563
14;2000;6209578;2980881;1270018;123;50665218
14;2000;327925;334733;122992;17;7490795
4;2000;1873937;1642192;623948;30;77288200
14;2001;279319;560612;327809;10;2500656
14;2000;2660052;1286313;561218;108;9508060
5;2000;475063;446267;232216;26;4343302
9;2001;667046;0;0;25;4716778
2;2001;152641;200881;56313;12;3884703
4;2001;620081;2825478;1077549;124;20034171
5;2013;1952618;1039899;395246;48;28886891
14;2001;179453;216227;79878;15;13440071
14;2001;173502;473245;201147;28;3827725
4;2001;1508310;1247295;570195;91;11332822
14;2001;2421628;2760781;1249616;65;49320834
4;2002;95747;102810;48690;8;875047
14;2002;828508;434647;147777;29;9455092
14;2002;1052380;1467699;614385;84;21575528
14;2002;46018;3284;1279;2;231505
14;2002;438392;477172;216893;33;1918118
14;2002;952136;378372;156329;41;11385341
14;2002;420952;283320;104433;7;3382860
14;2002;2217273;1419704;800305;17;47932048
14;2003;405350;830437;325842;48;15671631
14;2003;329368;86482;37611;18;5754811
5;2003;2315565;883537;373123;44;21968960
4;2003;1546468;831339;342185;43;13799000
14;2003;170980;152772;49267;10;920413
14;2003;417468;1107721;599429;33;10225244
14;2003;33744;10592;4282;1;496625
5;2003;207981;209121;81308;25;1866238
5;2003;72156;99723;39951;5;1103118
14;2003;453114;277472;99306;12;2828867
14;2003;229903;25714;10754;1;3554824
14;2003;1075800;1455167;693884;36;27213909
9;2004;227870;100001;46932;9;2395771
14;2004;565259;87600;33692;20;4751134
14;2004;111517;74925;26919;5;8949
14;2004;346579;774952;302477;41;5074279
14;2004;116720;0;0;5;146384
14;2004;316752;514008;185064;18;7254322
14;2004;318696;512125;242193;20;971128
14;2004;2561163;1737082;701349;131;42925697
14;2004;1006904;915445;397889;80;20403665
4;2005;623637;0;0;20;5685562
3;2000;230179;262398;103362;20;1282331
5;2001;160371;606261;231564;33;7440022
14;2002;485597;242466;89208;14;9642030
14;2004;307594;289248;114596;13;15965323
5;2004;1225487;692547;280434;48;16240701
5;1956;933313;1173813;507868;39;8561059
13;1948;5984698;6982620;3929829;562;277998872
14;1971;144587;599393;225064;25;1148986
14;1975;641643;632286;286674;20;4715076
5;1978;111875;175422;61310;11;4339277
14;1981;502932;307299;117225;22;7224138
14;1986;327084;882801;308263;14;5101670
4;1981;735384;861878;369850;34;4074349
14;1979;188090;257276;111205;16;13031960
12;1983;235175;121462;64737;12;1555460
14;1985;383612;616805;269364;22;2874963
14;1985;755260;1085606;441717;108;2594036
4;2006;634513;0;0;23;4154486
14;2000;840166;451202;241423;41;11752798
14;2005;534676;577662;224346;35;5873133
7;2007;16668678;993110;438580;42;39849607
14;2005;1047089;1321067;533630;99;20040841
9;2005;1471463;2151371;910505;87;20787663
14;2005;137924;287497;120825;22;1298640
4;2005;399205;314505;126974;16;3645196
14;2005;460166;408687;156133;27;11620422
14;2005;1434738;3521317;991523;53;12062914
4;2005;90148;63509;25532;7;7020391
14;2006;1801998;71757;26551;40;11045021
14;2005;398861;612808;228294;23;3427949
14;2005;693846;339565;136699;19;5377333
14;2006;370581;530863;228132;23;5548406
14;2006;443034;376808;141242;14;5504486
14;2009;1488722;1723081;592771;163;63992612
14;2006;6399635;1132535;478488;62;67432146
4;2006;404017;599442;182180;55;3651807
14;2007;1664529;1859684;625819;65;29293159
5;2006;462515;391140;204829;19;4904203
14;2006;369483;718616;212793;29;6917424
14;2006;1119177;854230;300610;67;13571773
14;2007;88894;169179;69313;11;1615014
4;2007;264349;401258;160215;27;4881473
4;2007;1634531;437905;208008;29;45567000
14;2007;680822;159364;55997;28;8991664
14;2007;1873216;657497;284676;66;24179284
14;2007;540544;198290;85454;15;288689
14;2007;9578884;3614395;1546570;196;49606547
14;2010;54466;114539;48798;10;1824143
14;2007;1179395;356890;148986;45;10161615
14;2010;3552210;1777232;902075;26;38256540
5;2007;435194;766524;402020;38;10748346
7;2008;518985;784290;336039;23;4790268
14;2007;2108999;1161397;451141;53;13424609
14;2008;120254;557323;164837;17;1623099
4;2008;2171653;1378461;464874;121;11010676
14;2008;1531381;1153787;449687;36;6773173
14;2008;205798;868752;373299;14;9853352
14;2008;176227;68591;24976;5;424216
14;2008;59481;19327;7134;3;407538
14;2017;122975;90370;32992;6;2231604
4;2009;844503;0;0;25;4937236
14;2008;365541;90138;41489;2;3079057
14;2008;172146;158656;58923;10;4381716
14;2009;431728;595008;256492;35;8153636
14;2009;770883;303021;112805;17;4087876
4;2009;591562;706547;264218;68;13888487
14;2009;508996;200075;186421;5;16206808
14;2009;247907;556272;227194;22;11593994
4;2009;16592;7845;2691;4;169574
14;2009;277714;313173;177932;20;2581776
14;2009;17134468;4661399;1701420;255;61759359
14;2009;1878504;4090914;1452427;139;64224480
14;2009;4895;50774;18141;4;25252
14;2009;658109;282466;135466;16;2333191
14;2009;2577093;4445100;1708815;55;15009475
5;2009;685667;682351;258314;48;6553063
14;2009;649568;592051;258136;33;30047400
14;2009;3089553;0;0;46;6189816
14;2009;76812;0;0;1;279219
14;2009;689128;504781;206761;36;16540204
14;2009;67780;34681;15002;3;322776
4;2009;1524499;1232619;723425;52;19969319
14;2010;237534;229524;81718;11;2929045
14;2011;9742788;8222729;2786302;124;164877714
14;2009;479167;651692;300433;37;2160168
5;2009;351105;339179;142287;6;8504398
14;2009;868968;508052;190580;35;21020837
14;2010;165442;47314;23626;8;957308
14;2010;1089594;574107;303287;43;18160544
14;2010;911877;943434;335026;79;20236516
14;2010;158654;130196;55858;10;2413638
14;2010;2512819;2671476;1208111;201;38510324
14;2010;3030576;3419820;1469757;85;15321092
14;2012;1192824;340663;196302;29;23648098
14;2010;506658;627407;239152;58;62881866
14;2010;585693;300796;152135;21;8349219
14;2011;522947;587476;237752;43;10058292
14;2011;518823;610004;141040;59;13279671
14;2011;254650;504514;233530;43;3011933
14;2011;639048;741931;280986;59;13772832
14;2011;311856;610772;254852;45;9474244
14;2011;620562;809892;342532;53;13114917
14;2011;65744;19980;8906;2;348812
14;2011;53162;146827;56631;12;154759
14;2011;2006446;798390;415743;25;2725031
14;2011;691833;741475;298111;49;11844958
14;2011;339150;172880;78559;13;1421051
14;2011;191702;130631;75887;13;2168154
14;2011;7898202;1730502;778254;79;28631153
14;2011;2380168;3585378;1707498;57;41906401
14;2011;53736;221175;77355;20;1038791
14;2011;114170;138748;59784;17;843392
14;2011;1079629;474843;159111;37;1635138
14;2010;83511;54201;21491;5;1021774
14;2011;395943;325559;206747;30;2226638
14;2011;178317;342024;131475;28;2868623
14;2012;1363017;2416885;636740;64;26415327
14;2012;125355;55547;19796;5;474237
14;2012;3093072;940409;412416;57;9308649
14;2012;50432;30000;14050;1;7053740
14;2012;341312;387156;267018;42;2587155
14;2012;437326;870517;367314;63;6058872
14;2012;31648265;26864876;9687982;168;151394108
14;2012;723421;491733;217276;32;8234957
14;2012;1930660;1853236;701233;96;34513061
14;2012;8580074;1568299;1062961;146;19616820
14;2012;1018050;666825;271974;54;24326200
14;2012;134708;214212;82971;13;1738264
14;2012;6781;17633;9676;3;23007
14;2013;617914;382600;123990;33;7281628
14;2013;24576;259204;85007;18;4814989
14;2013;145684;243801;93501;17;5334416
14;2013;502725;409821;257333;25;4051276
14;2013;616820;786144;269878;49;12676064
14;2013;275469;316931;118257;22;2238519
11;1996;147651;215939;85236;20;4684930
11;2008;1030744;1842023;621373;159;38051962
4;1988;118361;255744;94357;20;5093250
13;1997;163159;42086;20681;3;56583
4;2007;715482;401661;139284;17;6969106
11;2005;80155;130693;45397;12;4890916
11;1997;2304597;888982;484504;66;68800657
11;2003;675185;841312;318641;37;24276196
11;1977;869103;301543;125812;26;39109931
11;2005;728798;752078;280624;50;18885639
11;1985;346645;352050;156499;29;6089581
11;2002;202224;291001;137201;16;11053734
14;2001;412945;451672;214448;69;5708493
11;1998;602057;955214;373374;62;16433315
11;2002;531057;718081;349064;56;5684016
14;1995;2025865;789151;282473;59;20020949
13;1976;489689;129008;54405;11;10562141
14;2005;1115813;808772;346679;39;19568230
14;2005;336932;244175;126661;24;1510349
5;2006;909803;443225;184272;30;20308585
14;2007;520678;560213;250604;34;26001575
11;2010;687402;254593;111875;24;15100435
14;2010;1006455;1113529;449567;64;18252984
14;2011;652249;533370;226297;55;5203066
11;2005;22718;64168;22222;8;2766261
11;1993;618202;653624;284819;76;20413124
11;1990;100967;530243;218275;34;6092471
11;2007;407660;583930;248019;41;21213035
11;2004;405620;486648;189082;39;5154773
11;2000;441218;485737;193915;40;26158064
14;2003;957409;943180;420763;38;15413304
14;2001;94249;447780;255481;25;8276818
5;2005;977882;292563;126396;21;16643593
14;2007;11186628;2066971;1250086;46;57295648
14;2011;1495843;249488;95619;17;131731835
14;2011;1457118;736846;286762;61;16675748
11;1990;794324;530941;295159;32;36074918
11;1982;177586;196175;81104;17;5042128
11;2007;233721;149561;68849;10;5953238
14;2004;174699;214804;91188;22;3063561
11;2006;73645;212757;62585;14;3257881
11;1999;88466;142724;71947;14;3466451
11;2004;645338;230298;74973;20;12213623
14;1994;128019;222508;90501;13;2267306
4;2003;111920;111367;44347;6;4742692
5;2000;728494;146906;62400;13;3377699
14;1998;166741;167668;66330;7;873465
14;2003;551692;120356;54439;20;4905022
12;1996;356824;478383;177336;38;3437973
14;2007;331339;669159;304388;58;13874369
4;2007;387775;482229;192842;39;13963217
14;2009;2430839;3622094;1468477;241;86002099
14;2013;909481;779424;365584;61;19274672
14;2011;269643;115892;43781;12;7709458
14;2012;81404;49443;20028;5;895508
14;2012;813592;1272592;469795;95;22620756
14;2013;164274;188950;68037;14;2071577
11;1985;41000;45536;25365;3;596000
11;1988;59461;27768;11235;4;200991
14;1976;240923;381083;148303;27;6552214
14;2001;6630194;861089;363636;190;62642153
11;1998;659786;622831;303196;40;11098700
14;2005;103944;27369;8827;4;442029
11;1993;346153;418297;135453;33;7571275
14;1996;203782;160164;66235;14;1099802
11;2004;3052775;1058414;324350;52;69507238
11;1998;463427;198707;68966;19;7098124
14;2000;745662;317677;136724;21;12792909
14;2003;784449;455235;131471;40;12629565
11;2006;397068;178857;47871;16;2878639
11;1996;154303;136470;51837;12;4566505
11;2000;496248;1227099;422882;94;28495627
11;2003;1539732;614308;226458;89;4573248
14;1990;2662472;298165;88632;22;19037250
14;1994;176670;201442;92440;6;776537
14;1996;541281;310366;126037;29;10248057
5;1997;443982;395886;173203;26;13229234
12;2000;950734;1176305;761449;51;21177791
14;2000;1960994;737142;337094;47;9304638
5;2000;363127;688267;311062;61;6888010
14;2000;117062;267296;139225;23;583903
13;2005;865084;312912;140303;29;29850961
3;2004;101765;204383;73394;20;3305575
14;2001;343428;157235;59843;13;6489729
14;2000;1520478;916681;356074;47;29512818
4;1961;400496;226646;82708;17;8730756
14;1966;1464863;1970853;770126;89;12481045
4;1967;83875;236373;90410;18;10379547
12;1967;193535;93449;38999;8;7395943
12;1968;2803931;850755;337358;35;103558297
13;1967;253420;218544;88006;18;12827104
5;2002;631082;528465;207209;32;4169721
14;1980;363761;228827;95074;15;1909534
4;1988;201793;151542;46777;10;1487307
5;2006;4839202;4687641;1936744;277;122095932
14;2007;138012;62896;25962;6;3649159
5;2007;452115;394862;144176;30;10284275
5;2007;1371606;688432;307808;47;13737492
5;2008;406347;249852;119065;18;8272251
14;2010;283248;174730;59757;13;7372890
14;2010;4771779;2662012;888974;142;115466707
14;2010;1972437;1166991;491452;54;40186879
14;2010;436764;349834;154400;33;6322460
14;2010;128168;130381;45632;13;1618048
14;2011;911122;470249;185912;56;14817311
14;2011;493344;293362;136062;28;13484087
14;2011;667122;829660;305275;47;14843692
14;2011;474556;647112;286421;44;16748729
14;2012;618336;1691076;589019;123;38055287
14;2012;649890;862085;311895;57;4783240
14;2013;12275670;12453881;4745128;568;385345795
14;1993;1458676;584697;364844;59;25904146
11;1995;448040;265788;122120;26;2568095
14;2006;1401607;211291;87139;21;13490716
11;1990;223976;190399;75936;17;2097021
14;1982;142836;319461;133110;28;13264834
11;2006;199622;214722;70273;22;1625270
14;2005;4108197;1608274;650628;108;66356222
5;2012;267618;379846;164130;30;1968810
14;1997;1270634;34234;14615;37;27033423
14;2001;531683;353243;134868;41;10522395
14;2002;79028;214601;90273;21;736632
12;2004;660810;532314;202352;31;5718520
14;2006;416382;273579;92034;21;6224728
5;2006;236744;406135;168608;18;1337318
9;2009;119625;122592;49592;12;981490
14;2009;8598257;5459274;2079938;468;69612290
14;2009;563754;367573;130117;19;9995186
14;2010;161896;212172;83277;11;2041446
14;2011;314342;487179;199913;42;11574327
14;2011;205654;688239;271915;60;14937859
11;2012;114091;87775;33367;9;3542000
14;1985;140639;576047;181348;26;26161932
11;2013;158264;207638;78822;20;5249340
11;1994;256063;289912;84319;21;4090078
11;1991;255413;290037;157868;27;2346871
11;1998;110721;139390;49661;13;4083749
14;1984;325641;114972;56135;9;1926974
11;1984;207630;74082;36264;10;976207
11;2004;90116;301894;103807;20;1996875
11;2006;34721;215772;84727;17;2567590
11;1989;116664;419803;178967;37;24595042
11;1998;1393737;880718;288787;68;162651624
11;1998;231624;261335;105374;22;1794148
14;1998;105821;155621;54098;15;630076
14;1987;3082324;1941510;631949;97;65481036
14;1988;851485;745499;249684;59;7948604
14;1989;745877;1518396;610013;71;15617593
14;1989;1012078;407292;142405;10;8948783
14;1993;327244;452156;206446;23;4112070
4;2000;602690;431705;151303;16;4852618
3;2001;1120521;666671;332039;24;30952305
14;2002;301802;764833;354212;23;3637867
5;2002;209127;141214;68346;12;4427227
14;2003;1359855;667989;326656;39;10328286
14;2001;1693662;1890170;824842;148;32216056
14;2004;611772;362062;163509;34;7200254
5;2008;252321;499447;216122;24;6127822
14;2003;83979;159289;60819;7;4805309
4;1981;88076;263790;115543;14;3465190
5;2005;1183143;1148533;294871;27;13884604
14;2005;96161;201599;73518;19;2040859
5;2006;930811;607606;225387;44;5599054
14;2006;254612;40470;16753;1;905992
14;2006;189193;470363;191752;22;2611395
14;2007;342939;344605;118641;22;2905046
14;2010;267593;327646;144652;23;5261144
5;2007;44870;21535;9152;1;648870
14;2008;900334;512999;194805;30;2751306
14;2008;89004;203998;61799;11;2230965
14;2008;399561;227178;91424;26;821434
14;2009;834996;357326;118471;28;3415628
5;2009;506522;305507;71788;28;2348319
14;2009;30112;206480;99940;13;2268942
14;2009;13516;8072;3812;1;44082
14;2010;376192;422212;168688;37;6540162
14;2010;73137;133081;69944;12;903314
14;2010;179841;125178;49312;10;9287710
14;2011;672134;504119;193471;30;12922984
14;2011;128956;164640;76265;14;3018741
14;2011;1120375;559774;204790;44;18751382
14;2011;4081890;461368;136887;63;12042235
14;2012;1232780;1415726;667267;89;28336223
14;2013;361832;481616;162830;40;4211117
14;2012;111914;284292;111579;12;787380
14;2012;46027;513734;142661;45;993746
14;2012;2570622;1434453;521083;130;35242413
14;2012;223034;288825;164963;20;2182718
14;2012;343908;132375;61597;14;2015395
14;2013;675409;924070;395311;61;16900836
14;2013;845090;562267;240594;45;12028689
14;2013;28369;188088;56474;12;797312
11;2008;912279;1116426;483101;91;28825367
14;1999;344102;390625;158581;38;4573922
11;1998;99090;222891;103112;16;1557288
11;1999;189898;175229;59960;14;5242764
11;2004;218167;127560;53931;13;4846541
11;1984;737154;647601;217050;22;9691229
14;2001;2145657;876924;347966;86;17970367
4;2000;3619810;1532077;643090;126;44043401
4;2001;501538;373609;176569;26;3214909
14;2002;1067112;752557;261060;62;25435182
5;2004;854975;855849;301626;70;21355284
99;1977;1257009;925070;302678;58;85552601
14;2010;418897;287204;105568;43;4960353
14;2011;71933;126403;49991;12;1290585
4;2012;1434574;530935;229515;39;65311927
14;2012;175635;126404;52790;12;1363149
14;2012;494831;827885;281539;54;14805629
14;2004;507947;551503;229754;33;8348069
11;2012;663429;396277;138529;23;72484110
11;1989;91026;116628;50851;11;3718669
11;2011;159227;465016;159858;43;5338815
11;2012;22568;324414;111319;30;7801389
13;1997;181364;221565;79143;19;11779445
14;2010;1650803;913604;414461;49;11590053
14;2011;187087;206341;89414;18;3254248
14;2012;205604;278867;100509;21;2094543
14;2012;124265;104562;42030;11;1268880
5;2010;108376;316316;110305;25;13165737
11;2006;770540;596829;217884;31;11276648
11;2009;867012;778939;360443;54;13042798
14;2010;359376;227955;87816;12;6562111
14;2012;540052;857321;351972;59;12232939
